Channel,Mean,Zero Crossing Rate,Range,Energy,RMS,Variance
Channel 15,-0.0006190656996177686,35,0.01400716247483046,0.0038606991650182955,0.0027787404214925492,7.338155989593352e-06
Channel 16,-0.0005346441528100068,36,0.014385734433609661,0.0032497261626121027,0.0025494023466734717,6.213607955090276e-06
Channel 17,-0.0011191592571650943,87,0.10410728866428046,0.12950282714777067,0.016093652608887187,0.000257753136852643
Channel 18,-0.000501708392396216,57,0.04949828361038061,0.03789799607355403,0.008706089371647184,7.554428083610725e-05
Channel 19,0.00036294996145548033,67,0.043630418249302985,0.030295684621383455,0.007784045814534169,6.045963656824638e-05
Channel 1,0.0001551139560856986,78,0.07836439546729473,0.09132592754283483,0.013514875326308774,0.0001826277947462971
Channel 2,0.0006241646130131295,74,0.07363224598255472,0.09080400097196187,0.013476201317282395,0.00018121842047978592
Channel 3,-0.0002016901150636992,82,0.06369473206460068,0.06568544099326298,0.01146171374561963,0.00013133020308401155
Channel 4,0.0001558711000032571,91,0.045523278043199,0.034282019815821935,0.00828034055046312,6.853974383182764e-05
Channel 5,0.00036957497073411636,71,0.02820361092905052,0.012858236266086483,0.005071141146938523,2.5579886873179845e-05
Channel 6,-0.00011594356640020987,70,0.05621793587871145,0.04400869435692082,0.009381758295428509,8.800394580325202e-05
Channel 7,0.0005480716492985098,66,0.041737558455406984,0.03515726450996888,0.008385375902124946,7.001414648717296e-05
Channel 8,-0.0006315585742574823,82,0.09558941959174841,0.1805028746033069,0.019000151294308522,0.00036060688297389563
Channel 9,0.00029348200701949617,83,0.16799130670827073,0.3849660356241156,0.027747649832881905,0.000769845939559787
Channel 10,-0.00018143651526901172,75,0.02829825391874532,0.012526005313927297,0.005005198360490281,2.5019091418781632e-05
Channel 11,-0.0004659333422915813,40,0.03407147629012815,0.015893053135333957,0.005637916837863779,3.1569012391208904e-05
Channel 12,0.0019440557472968159,80,0.17490024495599116,0.46773327360448086,0.03058539761404062,0.000931687194460364
Channel 13,0.0018660699237883003,64,0.15682343392428427,0.43901359646868765,0.029631523635098064,0.0008745449759769081
Channel 14,0.000361057101661584,83,0.10051085505587803,0.1626966898999908,0.018038663470445408,0.00032526301756932144
Channel 15,0.0002929141490813281,69,0.023282175464920903,0.008456284647765152,0.004112489428014412,1.6826770596798263e-05
Channel 16,0.0006292753344566488,55,0.016846452165674472,0.0061677361375423075,0.003512189100131799,1.1939484828529088e-05
Channel 17,0.002197131101740712,89,0.12559124732500015,0.20632232867566852,0.020313656917240113,0.0004078172722731007
Channel 18,-0.0005266941416756434,66,0.08385368886959316,0.08218940334580078,0.012821029860802975,0.0001641013999727261
Channel 19,0.0023803599297898452,76,0.05877329660047105,0.05558258608236631,0.010543489562983056,0.00010549905876938354
Channel 1,-6.653992577952294e-05,6,0.11281444371620208,0.3421481275544172,0.026159056846699086,0.0006842918275471117
Channel 2,0.0008458184948783521,14,0.0462804219607574,0.04125975493697419,0.00908402498201917,8.18041009476701e-05
Channel 3,-0.00040536182888690944,6,0.08101439917874914,0.18043657109783806,0.018996661343396004,0.0003607088239833576
Channel 4,0.0006150788860024286,8,0.03880362577486817,0.048729450370313815,0.009872127467806907,9.708057870462164e-05
Channel 5,8.129242412375426e-05,8,0.023755390413394906,0.019871683378972747,0.006304234034198405,3.973675829972558e-05
Channel 6,-0.0003059866897073692,22,0.02451253433095331,0.01304149600465053,0.0051071510658390615,2.598936415502298e-05
Channel 7,-0.00013373644846283205,17,0.09066798412761878,0.20320299613200207,0.02015951369115843,0.0004063881068263567
Channel 8,-0.004578360530510048,17,0.0678590236111719,0.11189909577767597,0.014959886080961712,0.00020283680640801965
Channel 9,-0.002343650257836422,7,0.03889826876456297,0.04689592713190688,0.00968461946923129,8.829915773275703e-05
Channel 10,-0.00022667586434312625,9,0.022998246495836497,0.013244685281781502,0.005146782544810205,2.64379886160873e-05
Channel 11,-0.0006022192474520944,17,0.014764306392388862,0.006182851893608166,0.0035164902654801038,1.2003035765214566e-05
Channel 12,0.00024918908784232996,21,0.06984652639476271,0.09356885045868907,0.013679828248826012,0.00018707560571587845
Channel 13,-0.0026061899112497984,38,0.12748410711889616,0.26299839658509444,0.022934619970040683,0.0005192045673166887
Channel 14,-0.0017655708767805806,34,0.027162538042407716,0.015102670522645537,0.0054959385954804,2.7088100524355328e-05
Channel 15,0.00020224616495370917,28,0.012682160619103256,0.002836504554732163,0.002381807949744128,5.632105598225842e-06
Channel 16,4.5895945977898865e-05,21,0.013250018557272057,0.004335705975810002,0.0029447261250615487,8.669305513762798e-06
Channel 17,0.006100586568713061,19,0.059341154538639855,0.08588733486533211,0.01310628359721642,0.00013455751324830203
Channel 18,-0.0007366122928187109,24,0.04202148742449138,0.04569806335385858,0.009560132149071851,9.085352903778551e-05
Channel 19,0.0005581038062061589,37,0.04505006309472499,0.04070775505984972,0.009023054367546472,8.110403026119764e-05
Channel 1,-0.002047228414112307,83,0.07732332258065194,0.11493891025301445,0.015161722214380162,0.00022568667632648012
Channel 2,-0.0021308928170025105,75,0.1376109070162398,0.24067920056998482,0.021939881520645677,0.0004768176969424167
Channel 3,-0.002179160741746859,75,0.06331616010582147,0.047294659936977075,0.009725704081142617,8.984057833558342e-05
Channel 4,-0.0010937949359268876,76,0.05432507608481544,0.046134054637305674,0.009605629041068126,9.107172191275204e-05
Channel 5,-0.0021469821252506267,55,0.03293576041379054,0.02224341360797798,0.0066698446170773695,3.987729496981027e-05
Channel 6,-0.0017326351163667903,75,0.06322151711612667,0.06399160710871618,0.011312966640869775,0.000124981189770965
Channel 7,0.0005668109612580805,78,0.08811262340585918,0.11180120132195832,0.014953340852261634,0.00022328112797811433
Channel 8,-3.41720233039029e-05,86,0.12180552773720812,0.2569721194362822,0.022670338305207628,0.0005139430711453878
Channel 9,-0.0013807524806815224,88,0.12265731464446133,0.24829767422252746,0.02228441941009581,0.0004946888710321468
Channel 10,-0.0016196313866711986,78,0.032273259485926936,0.016345480670922827,0.005717601012823967,3.0067755513155186e-05
Channel 11,-0.0012306486990255688,72,0.03473397721799175,0.018485981155085297,0.006080457409617355,3.545746608975727e-05
Channel 12,-0.0014786133320259455,81,0.2118110109369633,0.8051659392993763,0.04012894066130768,0.0016081455812131079
Channel 13,-0.00018560080681558278,90,0.24361105547441625,0.7773825796766101,0.03943051051347446,0.0015547307116937294
Channel 14,-0.003177076425088834,83,0.10543229052000765,0.24521216041080418,0.02214552597753344,0.0004803305062107531
Channel 15,0.005478592840438832,41,0.04107505752754338,0.05665257879374813,0.010644489540954807,8.329017807618863e-05
Channel 16,-0.00112105211695899,75,0.030001827733251725,0.013008519374036982,0.005100690026660507,2.476028089913573e-05
Channel 17,-0.002883304585076174,92,0.2076467193903921,0.4857447560594852,0.031168726507815013,0.0009631760667886493
Channel 18,-0.004770107227631715,72,0.0930340588699888,0.14445501801009686,0.01699735379464091,0.00026615611305708944
Channel 19,-0.007405346632693737,74,0.08924833928219679,0.18865810079965867,0.019424628737747276,0.00032247704284896884
Channel 1,-0.0020504462757619303,75,0.05460900505389983,0.05393371057822794,0.010385924184031765,0.00010366309122666991
Channel 2,-0.00013771145403001383,79,0.06975188340506791,0.10322995856284313,0.014368713133947879,0.00020644095268111518
Channel 3,-0.0004426511668266607,83,0.058867939590165855,0.04828235278042619,0.009826734226631571,9.636876550535937e-05
Channel 4,-0.0005367262985832924,75,0.03918219773364737,0.01890002478210733,0.006148174490384496,3.751197444462375e-05
Channel 5,-0.00013581859423611787,49,0.03198933051684254,0.01475982991008193,0.005433199777310224,2.9501213129623587e-05
Channel 6,-8.035780227496492e-05,65,0.04344113226991339,0.03855164681467708,0.008780848115606725,7.70968362529677e-05
Channel 7,-0.0009614840363335564,77,0.0713608142298795,0.04329150229563218,0.009304998903345683,8.56585530391401e-05
Channel 8,-0.00021172227197134807,82,0.12010195392270172,0.23437444805777885,0.021650609601476762,0.00046870406979510905
Channel 9,0.0038054940686141504,73,0.13117518371699338,0.2663026258392998,0.02307824195381008,0.0005181234665723421
Channel 10,-0.0004689619179618152,58,0.026405394124849317,0.011139571070979211,0.004720078616078171,2.2059216861459996e-05
Channel 11,-0.00028819380764474666,51,0.026973252063018115,0.01061127704551088,0.00460679433999628,2.113949842025698e-05
Channel 12,-0.0009427447243739866,99,0.1617448693884139,0.35456885669450283,0.026629639753271272,0.0007082489457736707
Channel 13,0.0006090217346619622,89,0.15833772175940108,0.3975732989245605,0.028198343884865314,0.0007947756903758302
Channel 14,0.0026781067753696873,78,0.08375904587989835,0.11294198180660672,0.0150294365700519,0.0002187117077129324
Channel 15,0.0009482222097281261,24,0.037383980929446156,0.02479764152334201,0.007042391855519261,4.8696157687662335e-05
Channel 16,-0.00045684761528088074,68,0.016941095155369273,0.0048641878019399214,0.0031190344024841794,9.519665860292015e-06
Channel 17,-0.0001556936220720262,82,0.10060549804557284,0.15929792259447112,0.017849253351021218,0.0003185716046849883
Channel 18,0.00041235360207616666,59,0.06492509093063308,0.06470639801910094,0.01137597450938608,0.00012924276054505668
Channel 19,0.0005664323892993011,61,0.06303223113673707,0.06650025178402735,0.011532584427094159,0.0001326796579164074
Channel 1,0.0033373898415836674,25,0.05848936763138665,0.07237334055118257,0.012031071486046666,0.0001336085101476593
Channel 2,0.002253727609578203,45,0.048930425672211814,0.055945287663675375,0.010577834151060922,0.00010681128718917566
Channel 3,0.0016860589573887898,46,0.049592926600075415,0.05407863583185751,0.010399868829159099,0.00010531447685592405
Channel 4,0.0009431114882846069,22,0.033882190310738546,0.033727364328676436,0.008213082774290836,6.656526937801846e-05
Channel 5,0.0007790005441538232,14,0.030001827733251725,0.022496413667944398,0.006707669292376361,4.4385985488096844e-05
Channel 6,0.000731111191368254,45,0.03700540897066695,0.019825038170268854,0.006296830658397739,3.911555276639381e-05
Channel 7,2.393877236870545e-05,85,0.11148944186047488,0.18662636723865056,0.019319749855453643,0.0003732521614124786
Channel 8,0.0008978721392104923,36,0.0477000668061794,0.0490519178237189,0.009904738040323822,9.729766126906738e-05
Channel 9,0.001131829609736039,49,0.054703648043594635,0.04892268825042283,0.009891682187618326,9.656433823537042e-05
Channel 10,-0.00011215784681241774,28,0.024512534330953305,0.014393214383611644,0.005365298572048278,2.8773849384621693e-05
Channel 11,-8.39542358833671e-05,82,0.024323248351563707,0.009193986566484773,0.0042881199998332075,1.8380924819246788e-05
Channel 12,-0.000816112404162343,99,0.1622180843368879,0.30178154094560916,0.024567520873934722,0.0006028970424349908
Channel 13,0.0013309584600538992,52,0.07259117309591191,0.07863344857261186,0.012540609919187491,0.00015549544672283463
Channel 14,-0.0010725949062352523,28,0.03908755474395258,0.034417976062849506,0.008296743465101173,6.76854922928172e-05
Channel 15,-0.00010420783567805447,29,0.013344661546966858,0.0041749639127208445,0.0028896241668150704,8.339068552424982e-06
Channel 16,-0.00036277248352424926,44,0.019875027835908086,0.006072614746096409,0.003485000644503932,1.2013625617390467e-05
Channel 17,0.0002828819921736794,44,0.04173755845540698,0.027784216565241333,0.007454423728933221,5.548841090898651e-05
Channel 18,0.00022477119650107146,19,0.03615362206341376,0.04092622541131495,0.009047234429516564,8.180192873185338e-05
Channel 19,-0.00019941868331102363,27,0.0467536369092314,0.04779471716274698,0.009776984930206959,9.554966651424046e-05
Channel 1,-0.0020093712182343865,87,0.07107688526079511,0.0712068602832949,0.01193372199133991,0.00013837614787392107
Channel 2,0.000909797155912037,74,0.0733483170134703,0.11256032428611895,0.015004021080105089,0.00022429291770733226
Channel 3,-0.0014920526365626075,72,0.050066141548549416,0.0439438120708476,0.009374839952857605,8.566140307142179e-05
Channel 4,-0.00057571921033755,64,0.04230541639357578,0.026732503864812032,0.007311977005545358,5.3133555120472384e-05
Channel 5,-2.3572008458084494e-05,65,0.03000182773325173,0.015572849620708592,0.005580833203153198,3.114514360183444e-05
Channel 6,0.0009434900602433862,77,0.05139114340427662,0.03978792502848272,0.008920529695985852,7.868567656318737e-05
Channel 7,0.0016393053204795587,77,0.0473214948474002,0.04006458576633119,0.008951489905745433,7.744184959890979e-05
Channel 8,-0.00014906861279339012,94,0.12019659691239651,0.2141084432450196,0.020693402003779834,0.00042819466503871904
Channel 9,3.188878350306862e-05,86,0.15294307134679744,0.30479292565835236,0.02468979245187583,0.0006095848344221914
Channel 10,8.458828831738319e-07,61,0.027257181032102513,0.010851682360559854,0.004658687016866416,2.1703364005601854e-05
Channel 11,0.0007362219128117731,67,0.017319667114148476,0.004295060518596437,0.002930890826556471,8.04809833228865e-06
Channel 12,0.001608640991818443,95,0.13354125845936338,0.2973343123594223,0.024385828358266706,0.000592080898878286
Channel 13,0.0020807202244161084,77,0.13041803979943495,0.31082516752629724,0.02493291669766284,0.0006173209384003003
Channel 14,-0.0007810944979752671,89,0.07685010763217794,0.11415969594409817,0.015110241291527953,0.00022770928327342917
Channel 15,0.00031752132640197606,49,0.02545896422790131,0.010969576038043546,0.004683924858074379,2.183833228336702e-05
Channel 16,0.0003069213115561585,60,0.01608930824811607,0.00486429624412602,0.003119069170161515,9.634391796764689e-06
Channel 17,0.0006870075581704769,90,0.10335014474672204,0.15378759358322475,0.017537821619757952,0.00030710320778146616
Channel 18,0.00026130339052326477,73,0.06265365917795787,0.0451734690801181,0.009505100639142975,9.027865869833724e-05
Channel 19,-0.0003309724389867963,70,0.059057225569555456,0.059269380990689916,0.010887550779738289,0.00011842921922601096
Channel 1,0.02289536366201417,18,0.3334272526947818,4.116439438173012,0.09073521299002954,0.007708681199130144
Channel 2,0.016255590076985748,2,0.4574095691949704,9.43788776269517,0.13738913903722644,0.018611531316639344
Channel 3,0.0051973138750658855,33,0.05224293031152982,0.05577922303994663,0.010562123180492324,8.45463745639409e-05
Channel 4,0.0024006135295845327,63,0.08442154680776198,0.07628880697588175,0.012352231132542957,0.0001468146686333392
Channel 5,0.0011511367796337778,42,0.04022327062029017,0.026060576998798393,0.007219498181840396,5.0796038112171154e-05
Channel 6,0.002024880860496176,68,0.05716436577565945,0.05952331103101857,0.010910848824085006,0.00011494647956283342
Channel 7,0.002391717088553222,43,0.06265365917795786,0.06536250842520737,0.011433504136983323,0.00012500470621873723
Channel 8,0.0013322834619096259,60,0.0477000668061794,0.034115038939567396,0.008260149991321877,6.64550986562569e-05
Channel 9,0.002763285466095008,31,0.026689323093933716,0.02242507696131534,0.006697025751976072,3.7214407355498766e-05
Channel 10,0.002081855940292445,17,0.017792882062622476,0.010397873097474381,0.00456023532232151,1.646162203881782e-05
Channel 11,0.0011180117332405981,40,0.026689323093933716,0.013679776036771047,0.005230635914833118,2.610960183787845e-05
Channel 12,0.00014564965711621845,44,0.03445004824890735,0.024325641217171255,0.006975047127750644,4.863006861172444e-05
Channel 13,0.012855635315189745,11,0.07760725154973633,0.21938616964349456,0.020946893308722157,0.0002735049799298354
Channel 14,0.0017996305450225505,45,0.043630418249302985,0.027152983395718425,0.0073692582253193474,5.106729669285869e-05
Channel 15,0.0015815730967657302,16,0.01372323350574606,0.005912505153030713,0.0034387512713282167,9.323636845648284e-06
Channel 16,0.002132584582768858,25,0.018833954949265284,0.012832665712922138,0.005066096270881977,2.1117414423180846e-05
Channel 17,0.0016442267559436882,49,0.04022327062029018,0.02562009755871071,0.007158225696177889,4.853671349246032e-05
Channel 18,0.011324690313886653,9,0.08603047763257357,0.34359192509892655,0.026214191770830036,0.000558935239492415
Channel 19,0.0007636683798232653,37,0.02773039598057652,0.012349170879322765,0.004969742624990305,2.4115152364303637e-05
Channel 1,0.0005158930328022775,34,0.059057225569555456,0.05547432936380542,0.010533216922080871,0.00011068251310631691
Channel 2,-0.003931381052956394,48,0.09369655979785241,0.1456197196760255,0.017065738757875412,0.0002757836823685064
Channel 3,7.637098865962466e-05,14,0.04637506495045221,0.047017347884417075,0.009697148847410467,9.40288632409253e-05
Channel 4,0.0015138087161442532,8,0.03681612299127736,0.04021951638676832,0.008968781008227185,7.814741594446233e-05
Channel 5,0.0021163059885413527,10,0.029433969795082927,0.029978076320856507,0.007743135840324191,5.5477401604577025e-05
Channel 6,0.0022556204693720988,40,0.039844698661510976,0.03472062179764793,0.008333141280171354,6.435341989344545e-05
Channel 7,-0.0030739155663215005,59,0.12502338938683133,0.25102553478014783,0.02240649614643699,0.000492602112651422
Channel 8,-0.0078043614772470155,30,0.18805562052356842,0.28654030255214485,0.023939102011234458,0.0005121725470367525
Channel 9,-0.0033796124230357073,21,0.05688043680657505,0.07681551483246218,0.01239479849230815,0.00014220924953498707
Channel 10,-0.002842040241569241,1,0.04098041453784857,0.07721642802320824,0.012427101675226468,0.00014635566331171751
Channel 11,0.000762343377967538,46,0.03198933051684254,0.022403006658881522,0.006693729402789079,4.422484589183208e-05
Channel 12,-0.003974538256257223,74,0.229982464958365,0.5694655921722468,0.0337480545268093,0.0011231342299940414
Channel 13,-0.011739427702777427,12,0.24105569475265665,2.0274459608155833,0.06367803327389412,0.003917077758842429
Channel 14,-0.010682265507886509,14,0.08773405144707998,0.33477527174682153,0.025875674744702662,0.0005554397471126615
Channel 15,-0.000326808147440225,20,0.017035738145064074,0.009832893812376538,0.004434612454854773,1.9558984059519765e-05
Channel 16,-8.429130106916372e-06,33,0.033882190310738546,0.029956077655250886,0.007740294265110453,5.9912084260267415e-05
Channel 17,-0.009899000125172336,5,0.12171088474751332,0.7366575716566637,0.038383787506098554,0.0013753249398351652
Channel 18,-0.030924318857831045,2,0.4390488291941791,8.525768686565412,0.13058153534528083,0.016095223876310016
Channel 19,-0.062434566560838504,1,0.7846850275595901,40.09731386231388,0.28318655992936487,0.076296552622988
Channel 1,0.0020114415559595138,75,0.0700358123741523,0.08682290608288143,0.013177473664013253,0.00016959991503272197
Channel 2,0.0010169330202465512,78,0.06483044794093829,0.07523600813257153,0.012266703561476614,0.00014943786349747528
Channel 3,-0.0002209972849614381,78,0.05811079567260745,0.05862687108099691,0.010828376709460833,0.00011720490236203348
Channel 4,-0.0002423866006324631,78,0.04164291546571218,0.023843953298237665,0.0069056430979652665,4.7629155332309163e-05
Channel 5,0.00018804971649948924,68,0.02489110628973251,0.011443852485605135,0.00478410963202248,2.285234227533473e-05
Channel 6,0.000390585714446362,75,0.04258934536266018,0.027505063373718677,0.007416881200844284,5.485756954710778e-05
Channel 7,0.0008373006258058202,72,0.05896258257986066,0.0469180331400961,0.009686901789539945,9.313499394221738e-05
Channel 8,0.0011172545893230392,90,0.10618943443756607,0.20828454322340784,0.020410024165757757,0.0004153208286294523
Channel 9,-0.0001426328894941433,86,0.10969122505627367,0.2614013830490285,0.022864880627242668,0.0005227824219568915
Channel 10,-0.0003930582402265854,74,0.022714317526752098,0.007853778867424258,0.003963276136588078,1.5553062954638496e-05
Channel 11,0.000559428808061886,58,0.019117883918349683,0.006097135379689411,0.0034920296045965623,1.1881310168089279e-05
Channel 12,0.0009188828829227373,92,0.16306987124414107,0.49198566656661435,0.03136831734622099,0.0009831269873807002
Channel 13,0.00978465958557286,81,0.15114485454259624,0.35191610783619176,0.026529836329543827,0.0006080926524668406
Channel 14,0.0020672809198794455,85,0.09861799526198202,0.08381200555004077,0.012946969185878275,0.00016335036069838393
Channel 15,0.00026679268392556344,20,0.03927684072334217,0.03796951339110874,0.008714300131520459,7.586784844602128e-05
Channel 16,0.0006023967253833253,65,0.01665716618628487,0.004998750724642769,0.0031618825799332806,9.634619634532985e-06
Channel 17,0.0010400259097320826,89,0.10476978959214404,0.15788016897387366,0.01776964653412519,0.0003146786840548332
Channel 18,0.0002474855140278237,78,0.04968756958977021,0.049259282552795915,0.009925651873080771,9.845731602593822e-05
Channel 19,0.0007772969703393164,73,0.0706036703123211,0.06080204232148326,0.011027424207083289,0.00012099989406286785
Channel 1,-0.001297277363770709,13,0.09445370371541081,0.2066160930101109,0.020328113193806792,0.0004115492574616699
Channel 2,0.0007280826156980194,22,0.08584119165318398,0.15559520228294288,0.017640589688723157,0.0003106603002706041
Channel 3,-0.003291594442619542,29,0.08498940474593077,0.19354744060568113,0.019674726966628083,0.00037626028723667846
Channel 4,-0.0034636553978846904,28,0.04410363319777699,0.04742347203259292,0.009738939576010616,8.285003534989011e-05
Channel 5,-0.002540318390422217,20,0.025269678248511708,0.014740161900530827,0.005429578602530924,2.302710627634433e-05
Channel 6,-0.0022334858178316742,25,0.03586969309432936,0.022439327888777713,0.006699153362743342,3.989019687910021e-05
Channel 7,0.0008982507111692701,23,0.16865380763613433,0.3849093321043231,0.02774560621447378,0.0007690118098685301
Channel 8,-0.002647454254756731,67,0.1405448396967786,0.26369814050224855,0.02296511008039145,0.0005203872669734677
Channel 9,-0.0024333718120670925,68,0.1143287315513189,0.22468763962203137,0.021198473512120224,0.00044345398086829995
Channel 10,-0.0007750373466347998,45,0.03445004824890735,0.025981422933461853,0.007208525914978991,5.136216297824499e-05
Channel 11,-0.0019190818060655472,62,0.04022327062029017,0.02551273002870508,0.007143210766693796,4.734258507903837e-05
Channel 12,0.0010222330276694605,81,0.2490057058870199,0.797384630140521,0.03993456222723672,0.0015937242999181835
Channel 13,-0.01087476934892573,47,0.12578053330438974,0.2701474920857692,0.023244246259484052,0.0004220343757792039
Channel 14,-0.0016663850235804298,64,0.09435906072571601,0.13181515633691115,0.01623669648277698,0.00026085347362700916
Channel 15,0.003393607777462379,42,0.019875027835908082,0.012352282558930807,0.004970368710454146,1.3187991370608463e-05
Channel 16,-0.0006733907757025843,52,0.03274647443440094,0.015411936378124255,0.005551925139647374,3.0370417619447185e-05
Channel 17,0.008244250285300288,65,0.08934298227189158,0.18785480898865875,0.019383230328748547,0.0003077419552106436
Channel 18,0.0022457775984438396,47,0.05413579010542584,0.05290890846248904,0.01028677874385262,0.00010077429990330588
Channel 19,0.018219432113152863,22,0.0681429525802563,0.3042795733977409,0.024668991604755185,0.0002766114402696961
Channel 1,0.005111188754443615,12,0.08233940103447634,0.23233676237727102,0.021556287360177357,0.0004385492742709912
Channel 2,0.005014085047016751,21,0.08517869072532036,0.1546414630747047,0.017586441543115235,0.00028414187729069236
Channel 3,0.002223252566896477,20,0.07618760670431433,0.14769783581884913,0.017187078624295003,0.0002904528196614865
Channel 4,0.0031412895669360417,10,0.05508222000237384,0.09100380284324291,0.013491019445782659,0.00017213990554314457
Channel 5,0.0023292527153546535,14,0.043441132269913384,0.056325464881493245,0.010613714230324204,0.0001072255115509995
Channel 6,0.0017827840928568762,12,0.05631257886840624,0.0634817398885055,0.011267807230202822,0.00012378516065526745
Channel 7,0.0022453990264850606,32,0.06842688154934069,0.10282755716124956,0.014340680399566094,0.00020061329753435906
Channel 8,-0.007086967615360429,13,0.031326829588978936,0.04997762564161254,0.009997762313799277,4.9730141302057586e-05
Channel 9,0.0015904695377970412,30,0.06710187969361349,0.08397152996929637,0.01295928470011338,0.00016541346658793238
Channel 10,0.0020640630582298217,14,0.028866111856914123,0.02478703102026094,0.007040885032474389,4.5313705732172826e-05
Channel 11,0.001184829683965127,14,0.030380399692030928,0.023191019297988384,0.006810436006305086,4.497821721597187e-05
Channel 12,0.006192390268717018,42,0.06577687783788629,0.11481344495831144,0.01515344482012664,0.0001912811926765217
Channel 13,0.004423323505341809,7,0.12237338567537692,0.49133519971760575,0.03134757405980902,0.000963104608602302
Channel 14,0.01764210987601458,6,0.06700723670391869,0.29693944666457334,0.024369630553809113,0.00028263485245177543
Channel 15,-0.002013535509780958,24,0.019401812887434082,0.010958541066234952,0.004681568341108554,1.7862756883321046e-05
Channel 16,0.0036114759397398092,2,0.01864466896987568,0.01813910571647798,0.006023139665735468,2.3235452969636416e-05
Channel 17,0.007702324526307862,25,0.06681795072452909,0.1320745201558702,0.016252662560692646,0.0002048232372031768
Channel 18,0.008765354586559861,14,0.03643755103249816,0.06978428371610398,0.011813914145286819,6.273712640408199e-05
Channel 19,0.021643615480310744,10,0.055555434950847846,0.33535599543734645,0.025898107862828375,0.00020226589981514614
Channel 1,0.0032717076067354752,60,0.04997149855885461,0.051045904252888616,0.010104049114378712,9.138773784180645e-05
Channel 2,0.027576405932319,44,0.2268592462984366,1.997755451348546,0.06321005381026892,0.0032350527385530538
Channel 3,0.00029707844062789923,44,0.03691076598097216,0.023537763776931835,0.006861160802215881,4.6987271953977766e-05
Channel 4,-0.0003639081994005866,34,0.033408975362264545,0.017479208574623557,0.005912564346309232,3.482598797165614e-05
Channel 5,0.0003461035092898057,32,0.02564825020729091,0.011890725740061076,0.0048766229585771904,2.3661663840979436e-05
Channel 6,0.00016931040453991886,34,0.06293758814704227,0.040679268820279495,0.00901989676440695,8.132987162747352e-05
Channel 7,-0.0018997746361678084,42,0.045712564022588595,0.044205805661667104,0.009402744882391217,8.480246765510768e-05
Channel 8,-0.002729604369811818,68,0.09066798412761878,0.09156391268549466,0.013532472995391098,0.00017567708535529356
Channel 9,0.0037750190259324247,61,0.04258934536266018,0.03864285346216507,0.008791228976902498,6.303493827817836e-05
Channel 10,-6.862207155280937e-05,32,0.013817876495440858,0.0041503727735105935,0.0028811014468465334,8.29603655831699e-06
Channel 11,2.109948267786127e-05,41,0.01817145402140168,0.006268967934027951,0.003540894783533662,1.253749067988663e-05
Channel 12,-0.000622662133226171,71,0.09729299340625483,0.10239568024896514,0.014310533201035184,0.00020440365236577658
Channel 13,0.002660124607327676,77,0.17972703743042595,0.40066414902776704,0.028307742722716942,0.0007942520351290239
Channel 14,0.010465710539416646,24,0.06407330402337988,0.12836285635286376,0.016022662472439702,0.00014719461561087083
Channel 15,-0.0006190656996177686,35,0.01400716247483046,0.0038606991650182955,0.0027787404214925492,7.338155989593352e-06
Channel 16,-0.0005346441528100068,36,0.014385734433609661,0.0032497261626121027,0.0025494023466734717,6.213607955090276e-06
Channel 17,-0.0011191592571650943,87,0.10410728866428046,0.12950282714777067,0.016093652608887187,0.000257753136852643
Channel 18,-0.000501708392396216,57,0.04949828361038061,0.03789799607355403,0.008706089371647184,7.554428083610725e-05
Channel 19,0.00036294996145548033,67,0.043630418249302985,0.030295684621383455,0.007784045814534169,6.045963656824638e-05
Channel 1,-0.0025000004768122334,39,0.0961572775299172,0.1499566711484322,0.017318006302599165,0.00029366333991280303
Channel 2,-0.0040038775830626115,51,0.10524300454061805,0.23224770785277596,0.021552155709013237,0.00044846438000540066
Channel 3,-0.0013432738567623814,44,0.07268581608560672,0.10444471849970921,0.014453007887613513,0.00020708505234515718
Channel 4,-0.001971135450397687,36,0.06057151340467226,0.07535777193727547,0.012276625915720938,0.00014683016891073647
Channel 5,-0.001996121199677114,32,0.05602864989932184,0.07363024951546002,0.012135093696833167,0.00014327599918711965
Channel 6,-0.017625464517876454,3,0.22184316784461217,2.1334465371954083,0.06532145952434633,0.003956236074919895
Channel 7,-0.0014505990070762848,27,0.08536797670470997,0.16750000313793495,0.018303005389166828,0.0003328957687965393
Channel 8,-0.0017824173289462558,59,0.1423430565009798,0.2823971903875512,0.023765403021516432,0.0005616173692405745
Channel 9,-0.001485427627283971,79,0.16534130299681632,0.32701286101667837,0.025573926605692698,0.0006518192267974581
Channel 10,-0.002365228859486836,29,0.03672148000158257,0.03423524470885165,0.008274689687094211,6.28761818599539e-05
Channel 11,0.0014543729186159181,13,0.05905722556955546,0.10391491270791324,0.014416304152445816,0.0002057146248294231
Channel 12,-0.0003393010220799386,70,0.17168238330636792,0.520657522195011,0.0322694134497363,0.0010411999192064373
Channel 13,0.0030458894333236825,70,0.16458415907925789,0.44017260727076357,0.02967061196776243,0.0008710677721014943
Channel 14,-0.0033881302921082387,61,0.09681977845778081,0.14392648325056692,0.01696623017942212,0.00027637353962483245
Channel 15,0.0027541997390843074,19,0.045428635053504196,0.0432815644528831,0.009303930830878215,7.897751270299413e-05
Channel 16,0.002139966735965053,47,0.024323248351563707,0.012872568575580091,0.005073966609188533,2.1165679520123257e-05
Channel 17,-0.0018878496194662624,72,0.14499306021243422,0.2949528056845635,0.02428797256604855,0.0005863416351834081
