Channel,Mean,Zero Crossing Rate,Range,Energy,RMS,Variance
Channel 12,0.0011220386766003614,28,0.0720215347901138,0.12261561062512347,0.01565986019255111,0.00024397225045845984
Channel 13,-0.001028536559272231,25,0.06027225898748931,0.09883946762264417,0.01405983411158497,0.00019662104779152878
Channel 14,-0.00039047458919100374,14,0.040527372119182684,0.04165850381495098,0.00912781505234971,8.316453722509809e-05
Channel 15,0.00039620809039355364,10,0.03622439059146826,0.04014153022032013,0.008960081497432949,8.012607958974697e-05
Channel 16,0.00039871053355151486,14,0.05541996066900283,0.08061664141861373,0.012697766844497794,0.00016107431274766255
Channel 17,-6.631664743651645e-05,14,0.05963138939825524,0.09011291652296391,0.013424821527526085,0.00018022143514820064
Channel 18,3.385549792559672e-06,10,0.054077186291560025,0.07672004737906202,0.012387093878635297,0.00015344008329617665
Channel 19,-0.00021982017285781773,14,0.05902103740850852,0.08099250985957301,0.012727333566743116,0.00016193669881075078
Channel 1,0.00079690417166228,18,0.04025271372379665,0.02940386897564675,0.007668620342101537,5.817268169248076e-05
Channel 2,0.00015713321600976054,8,0.04226687528996085,0.05027991759035738,0.010027952691387947,0.00010053514433314121
Channel 3,-0.000661104661444702,20,0.028442402722197488,0.015240483682581159,0.005520957105897701,3.0043907991778404e-05
Channel 4,-0.0010950038909556504,12,0.03558352100223419,0.020774060803665815,0.006445783242347793,4.0349088086123623e-05
Channel 5,0.000183866633160667,8,0.02429200919191974,0.014425872471357805,0.005371382032839929,2.8817938003925775e-05
Channel 6,-0.00015780841069955076,6,0.035003686611974796,0.042491607368113075,0.009218634103609175,8.495831124173862e-05
Channel 7,-0.000259004770599558,6,0.03942873853763858,0.06017737325739589,0.010970631090087378,0.00012028766304359846
Channel 8,0.0004679854843877687,12,0.03543093300479751,0.03889945331873035,0.008820368849286333,7.757989622386305e-05
Channel 9,0.0004640792316533896,8,0.026641864352444637,0.01750485679306559,0.005916900674012636,3.4794344052879176e-05
Channel 10,0.00021829048538238237,17,0.01412964856263673,0.0031708884750371617,0.002518288496196241,6.2941262140658475e-06
Channel 11,-0.0002418538796876748,6,0.029907247497589634,0.031917644603861844,0.007989698943497414,6.377679590860372e-05
Channel 12,7.821470373550876e-05,8,0.03692629537967699,0.049846199765222504,0.009984608131040747,9.968628199056457e-05
Channel 13,0.00018356145716579375,10,0.04049685451969534,0.05065512457121445,0.010065299257470137,0.00010127655433387206
Channel 14,0.0004944137255438017,11,0.02645875875552062,0.020959185300878536,0.006474439790573164,4.167392566975098e-05
Channel 15,0.0004712813851324007,11,0.0323181378570892,0.016299734323784273,0.005709594438098782,3.2377362503596224e-05
Channel 16,-1.83429810424236e-05,11,0.032409690655551215,0.03449159283107901,0.008305611697049051,6.898284919720448e-05
Channel 17,0.00035543657747847226,9,0.03753664736942372,0.04368445329193114,0.009347133602546947,8.724257142325267e-05
Channel 18,0.00014639102099021795,10,0.028350849923735474,0.022147813868445637,0.006655496054907648,4.4274197405864716e-05
Channel 19,0.0001750165293093393,18,0.039855984930461275,0.033791026173845065,0.008220830392830772,6.755142156215865e-05
Channel 1,0.0007870164694283823,16,0.09228522084970514,0.25461272245045496,0.02256602412701249,0.0005086060499777585
Channel 2,0.0017868950990314713,12,0.09375006562509729,0.2550507925489879,0.022585428601157333,0.000506908591003033
Channel 3,-0.0006297936043706944,78,0.12258919714063016,0.21566888370905202,0.020768672740887995,0.00043094112743399777
Channel 4,-0.0011083705995311042,6,0.08831793291635143,0.1837428397253117,0.019169916000093046,0.0003662571940647184
Channel 5,-0.001962680279579597,6,0.08178716662606143,0.20726723607696024,0.020360119649793822,0.0004106823582740698
Channel 6,-0.0007695642100226953,13,0.1006470431092353,0.26476715442347953,0.02301161247820237,0.0005289420797736112
Channel 7,0.0010841968532360649,26,0.11761482842419432,0.2690053368170029,0.023195057094864108,0.0005368351908174387
Channel 8,-0.0021313815695455933,60,0.04846194798589014,0.03489600327458898,0.00835416103203535,6.524921915417931e-05
Channel 9,0.00018050969721705989,88,0.08627325375069989,0.12027163450470955,0.015509457405383953,0.00024051068525862967
Channel 10,0.0004722579483159956,48,0.03314211304324728,0.01367844944551691,0.00523038228918631,2.7133871321286182e-05
Channel 11,-0.001779269506660706,21,0.06469731091315307,0.12942403364818925,0.016088755927553208,0.0002556822673190459
Channel 12,-2.8108612878370964e-05,47,0.08279424740914354,0.11271271858749272,0.015014174541911568,0.00022542464708086751
Channel 13,-0.0046009877904588,32,0.05807499182440108,0.06615768465805565,0.011502841793057543,0.00011114628066816035
Channel 14,-0.0005557579080144166,42,0.035003686611974796,0.020121121094934254,0.006343677339672038,3.993337533754794e-05
Channel 15,0.0004203169939885489,22,0.032989525045810604,0.024616280253484328,0.007016591801364011,4.9055894131533086e-05
Channel 16,-0.0014787321869094172,27,0.044372589654587055,0.06280243182582965,0.011207357567761426,0.0001234182147710574
Channel 17,0.00011251648555927507,16,0.05404666869207268,0.06841328660774397,0.011697289139603584,0.00013681391325596535
Channel 18,-0.0006131920302495828,32,0.03704836577762634,0.029566900149051088,0.007689850473065271,5.875779583214057e-05
Channel 19,-0.00016305743781137272,16,0.042083769693036836,0.0482870664138538,0.009827213889384295,9.6547545099682e-05
Channel 1,-0.00143448166765278,11,0.08636480654916187,0.16090146957539708,0.01793886671868639,0.00031974520149596224
Channel 2,-0.0021250949440512015,8,0.0663147436859819,0.10240727981283704,0.014311343739344468,0.0002002985311044421
Channel 3,-0.0011253383848460628,9,0.05514530227361679,0.08256666085522779,0.01285042107132897,0.00016386693523004763
Channel 4,-0.0004405234523502346,11,0.049438511169484896,0.05195068914936807,0.010193202553600912,0.00010370731738666555
Channel 5,-0.001690646397749481,6,0.04763797279973206,0.05513423764552254,0.01050087973890974,0.00010741019004882178
Channel 6,-0.001992709597475136,10,0.055328407870540816,0.06444262606142535,0.011352764074129731,0.00012491436058298117
Channel 7,-0.002115390347414228,4,0.04400637846073902,0.06268481351333477,0.011196857908657657,0.00012089475070473623
Channel 8,-0.0005459312409794942,11,0.040008572927897966,0.03861807981195492,0.00878841052886754,7.693811870403242e-05
Channel 9,4.842952663586841e-05,14,0.03558352100223419,0.02835509065723561,0.0075306162639236385,5.670783589542105e-05
Channel 10,0.0006106247443915788,12,0.014831553350845468,0.005618069450931323,0.003352035038877524,1.0863276323399367e-05
Channel 11,-0.0015295134724563452,4,0.052703894314629886,0.04281132433627658,0.009253250708402596,8.328323721012769e-05
Channel 12,-0.0013935270491407744,8,0.050445591952566995,0.06032505074332925,0.010984084007629335,0.0001187081838499715
Channel 13,-0.0012311734198681447,10,0.04888919437871284,0.057880210104381755,0.010759201652946353,0.00011424463221897365
Channel 14,0.001887481106941732,10,0.050750767947440364,0.05011353151580272,0.010011346714184133,9.666447810254347e-05
Channel 15,0.0028611756361846858,6,0.05526737267156614,0.10929581760394416,0.014784844781325515,0.0002104053091867915
Channel 16,-0.00015158282040413396,13,0.04772952559819406,0.04190595615564824,0.009154884614854327,8.378893495985482e-05
Channel 17,-0.000800386985504905,9,0.04214480489201151,0.04751334765415914,0.009748163689040017,9.438607598175267e-05
Channel 18,0.0008888842165171115,11,0.04721072640690934,0.037795704468604696,0.008694332000631756,7.480129378683614e-05
Channel 19,-0.000291780672448957,13,0.046752962414599294,0.04275867594914021,0.009247559240052503,8.543221593746567e-05
Channel 1,0.0005069869765325842,12,0.05807499182440108,0.058990555326514225,0.010861911003733573,0.0001177240748586548
Channel 2,0.004574067460209901,5,0.0868836057404466,0.2676088474454389,0.02313477241925837,0.0005142956017603267
Channel 3,-0.0005697349685796169,10,0.03683474258121498,0.03619925112393307,0.008508730942265487,7.207390431344372e-05
Channel 4,-0.0030812113359894497,11,0.04522708244023248,0.06859650738152223,0.011712942190715553,0.00012769915146601456
Channel 5,0.0006200852002326532,10,0.06939702123420288,0.14977008378619558,0.01730722876639675,0.0002991556619168436
Channel 6,0.004800752189201836,5,0.11178596692211307,0.5279796680015085,0.032495527938518204,0.0010329121144208911
Channel 7,0.005135041973986117,5,0.10156257109385539,0.5344439090516622,0.0326938498513608,0.001042519162028725
Channel 8,0.002827301100753742,18,0.04464724804997309,0.03955060359568746,0.00889388594436509,7.110757567705161e-05
Channel 9,0.0016673881794390618,12,0.02856447312014683,0.02138102065671434,0.006539269172730901,3.9981857972495576e-05
Channel 10,0.0006967454101448419,10,0.015289317343155516,0.006979793232452213,0.0037362529979786466,1.3474132298346523e-05
Channel 11,0.004022858578269631,5,0.07919317066963785,0.28568357028624036,0.023903287233610376,0.0005551837494317231
Channel 12,0.003073456058218597,5,0.07272343957832253,0.23055927864433207,0.02147367125781393,0.00045167242514686343
Channel 13,0.0028147278497649593,6,0.05270389431462989,0.11649721438437491,0.015264155029635601,0.00022507173590050733
Channel 14,0.0030823061620699247,11,0.028594990719634165,0.02245779821397255,0.006701909908969614,3.5414985151210876e-05
Channel 15,0.0029046937330536276,17,0.018646253286762515,0.012341803418098408,0.00496825994048186,1.62463611533558e-05
Channel 16,0.0033360905194066135,7,0.0625305613495522,0.12586369124270785,0.015865918898236426,0.00024059788253174102
Channel 17,0.002861847023373407,6,0.05877689661260982,0.13544943497460415,0.016459005739995605,0.00026270870156401706
Channel 18,0.003602142951737212,8,0.0408020305145687,0.05046086109427816,0.010045980399570583,8.794628834380624e-05
Channel 19,0.003045257796292298,5,0.045562776034593175,0.08317674290959232,0.012897809341868278,0.00015707989077330559
Channel 1,3.133967092296042e-05,23,0.07095341880805703,0.11988264276154713,0.015484356154619225,0.00023976430334812071
Channel 2,0.0029559022649933773,16,0.08734136973275664,0.19772871647383727,0.019886111559268557,0.0003867200747474816
Channel 3,-0.001494357197846934,81,0.0884705209137881,0.08380182974353413,0.01294618320151033,0.0001653705560523113
Channel 4,0.0009832446341319554,32,0.034576440219152085,0.019055215089731764,0.006173364575291462,3.714366016891425e-05
Channel 5,0.002692352275820741,19,0.058166544622863095,0.08352751557045243,0.012924977026707045,0.00015980627036378775
Channel 6,0.004120514896629108,14,0.08367925779427629,0.2115307597228749,0.020568459335734163,0.0004060828764324074
Channel 7,0.003695038524576664,24,0.08538824336556713,0.21950426787768126,0.020952530533454965,0.0004253552260572568
Channel 8,-0.00010824782913211606,31,0.04107668890995474,0.03853351930237185,0.008778783435348186,7.705532101223189e-05
Channel 9,0.00045681604297540353,93,0.07925420586861252,0.05693125880323829,0.010670638106808635,0.00011365383670935686
Channel 10,0.0009613329977000481,53,0.01934815807497125,0.007987325359383114,0.003996830083799689,1.5050489586299266e-05
Channel 11,0.0017998345612141016,23,0.05902103740850852,0.10040604366147582,0.014170818159970568,0.00019757268287521086
Channel 12,0.0014286795162491161,26,0.06930546843574087,0.12993864797889795,0.01612071015674545,0.00025783617079764616
Channel 13,0.001310210195039278,50,0.06384281812750765,0.08822877904885708,0.013283732837486387,0.0001747409073425293
Channel 14,0.0012236622828931912,21,0.03887942174686652,0.03845872197097849,0.008770259057858951,7.54200945593816e-05
Channel 15,0.0022090145351403075,9,0.039032009744303195,0.0484000722243106,0.009838706441835796,9.192039923216005e-05
Channel 16,0.000508146645313103,19,0.04846194798589013,0.05551532574239412,0.01053710830753809,0.00011077243847164529
Channel 17,0.001084807205225811,21,0.054840126278743434,0.08143001003916424,0.012761662120520528,0.00016168321340581865
Channel 18,0.0005312789857245039,9,0.042785674481245574,0.0524558005017308,0.01024263642835484,0.00010462934364278913
Channel 19,0.0007278123264229506,15,0.05319217590642727,0.06755895850437445,0.01162402327117203,0.00013458820622625568
Channel 1,0.0011252125069470438,12,0.058105509423888424,0.0852354165144571,0.013056447948386046,0.00016920472984312412
Channel 2,0.0020869441371909624,7,0.05175784873052246,0.07951661465409927,0.012610837771861096,0.00015467789347644285
Channel 3,0.0007997728260140895,18,0.0286255083191215,0.017474032127583028,0.005911688781995044,3.43084276819355e-05
Channel 4,0.0006950974597725258,14,0.040191678524821986,0.02682589321523929,0.007324737976916211,5.3168625951896364e-05
Channel 5,0.0010832813252514442,13,0.0326538314514499,0.02519700008374129,0.0070988731618111455,4.922050173784404e-05
Channel 6,0.0017172539370013695,7,0.0602722589874893,0.07527594418819229,0.01226995877647454,0.00014760292729223786
Channel 7,0.0023390805441553357,5,0.06402592372443167,0.1046271707068844,0.014465626201923262,0.0002037830436217228
Channel 8,0.0017478325716876809,9,0.04263308648380889,0.039897822232605046,0.008932840783603506,7.674072576655772e-05
Channel 9,0.00014040957149070023,15,0.03176882106631715,0.022498775359730487,0.0067080213714224984,4.497783587169477e-05
Channel 10,-0.0002745687463380997,12,0.012542733389295242,0.003954292563722365,0.0028122206754528935,7.833197130979054e-06
Channel 11,0.0018417657429097018,7,0.04495242404484645,0.05406535912011751,0.010398592127794754,0.00010473861718847928
Channel 12,0.0020962214874351128,7,0.04995731036076961,0.06386888614646587,0.0113021136205991,0.00012334362776854707
Channel 13,0.0019077447930013227,9,0.04934695837102288,0.06070343580711365,0.011018478643362127,0.00011776738141900361
Channel 14,0.00026064891347080544,11,0.035705591400183534,0.032503552275068,0.008062698341754824,6.493916669404248e-05
Channel 15,-0.0002175618704957557,9,0.031738303466829806,0.02368101273798415,0.006882007372559863,4.7314692308474696e-05
Channel 16,0.001329497317915274,9,0.038452175354043806,0.03930935738998918,0.008866719504979187,7.685115166163448e-05
Channel 17,0.001674346192122175,5,0.04669192721562462,0.05817257860229471,0.010786341233457683,0.00011354172203351539
Channel 18,0.0009679858343882873,11,0.034881616214025454,0.03327781271032827,0.008158163115595113,6.561862884508014e-05
Channel 19,0.0013158864685439222,11,0.04074099531559403,0.04596575897203859,0.009588092508110107,9.019996074598019e-05
Channel 1,-0.003524876197336346,8,0.17449963386858927,0.7085913573895805,0.03764548730962532,0.0014047579625726127
Channel 2,-0.004489781657926945,4,0.1719971907106277,0.7423715340832301,0.038532363905767066,0.0014645849288306033
Channel 3,0.0006725754713508718,21,0.03427126422427873,0.03440890738971755,0.008295650353012421,6.836545701477226e-05
Channel 4,-0.0007062707086859599,12,0.057251016638243,0.06897870225990124,0.01174552700051396,0.0001374585862058547
Channel 5,-0.002863376710848843,14,0.061370892569033414,0.09814289035262842,0.01401020273605121,0.0001880868545170253
Channel 6,-0.0038443954639687567,8,0.07565312912910682,0.19487232822429382,0.019741951687930644,0.000374965279965204
Channel 7,-0.004497655198594678,5,0.0844421977814597,0.24451690332936282,0.02211410876926144,0.0004688049043732799
Channel 8,-0.01681895288600981,7,0.10815437258312005,0.45690161745912417,0.03022917853528687,0.0006309260587364305
Channel 9,-0.00017044269688730763,26,0.03414919382632938,0.03496474231525987,0.00836238510417451,6.990043391759751e-05
Channel 10,0.000991179209998663,32,0.015014658947769488,0.0059008482813664625,0.0034353597428410498,1.0819260336399352e-05
Channel 11,-0.0030907938622284736,15,0.05029300395513031,0.08678387486694095,0.013174511366038663,0.00016401474303509266
Channel 12,-0.0029031716605803295,13,0.05456546788335741,0.10748281537494705,0.01466170627007287,0.00020653722505909738
Channel 13,-0.0019570040060749526,10,0.06436161731879238,0.1574123487279654,0.017743300072307035,0.0003109948327761374
Channel 14,4.0617021167110525e-05,10,0.033630394635044664,0.03327318121029237,0.008157595382254794,6.654471267817624e-05
Channel 15,0.0015071097469315717,14,0.03106691627810841,0.024253943906392475,0.0069647604275226115,4.6236508023488805e-05
Channel 16,-0.001395113964314116,10,0.03579714419864555,0.04334915364761348,0.00931119258179246,8.47519643218027e-05
Channel 17,-0.0018440278527728333,16,0.04968265196538359,0.07446083953826751,0.012203347044009485,0.00014552124035473304
Channel 18,-0.0005592369143559735,10,0.03552248580325952,0.040991558715487986,0.009054452906221113,8.167037150459757e-05
Channel 19,-0.0011644009121898535,18,0.04061892491764469,0.05650709801760896,0.010630813517093503,0.00011165836655090936
Channel 1,-0.003439243813174879,6,0.07412724915474,0.20666958336587266,0.020330744372298454,0.0004015107687252837
Channel 2,-0.005830236697808709,6,0.09234625604867981,0.24231704871986878,0.02201440658840791,0.0004506424374872622
Channel 3,-0.0011069667899546855,10,0.05114749674077573,0.058877691837531304,0.010851515270922426,0.00011653000820100003
Channel 4,-0.0021473117564779825,6,0.052398718319756524,0.10176474205464142,0.014266375997753699,0.00019891853632977432
Channel 5,-0.004153294605979576,6,0.07913213547066317,0.1992058292910454,0.019960251966898886,0.0003811618024980318
Channel 6,-0.0061636109546083714,5,0.11199959011852444,0.2886248239501319,0.024026020226002136,0.0005392595479004953
Channel 7,-0.00501389091152246,11,0.10174567669077941,0.17367718674048538,0.01863744546553982,0.00032221527140832316
Channel 8,-0.0003456747531435931,14,0.02856447312014683,0.02811220957010891,0.00749829441541327,5.610492810525694e-05
Channel 9,0.0005135787780218492,18,0.03207399706119051,0.02943162340246559,0.007672238708807956,5.859948364369676e-05
Channel 10,0.0010305469133373272,11,0.01959229887086994,0.012756878968852525,0.005051114524310952,2.445173099711596e-05
Channel 11,-0.0026905250273525695,13,0.06811528205573475,0.08289498006671181,0.01287594501904321,0.00015855103521061306
Channel 12,-0.0018205903363665594,11,0.054473915084895394,0.04827917918673064,0.009826411266248797,9.324380920059e-05
Channel 13,-0.0006706871876837251,14,0.044860871246384444,0.04055464696028041,0.00900606983764621,8.06594726168377e-05
Channel 14,0.000715544251429041,12,0.031005881079133733,0.030486318638603464,0.007808497760594346,6.0460633701453786e-05
Channel 15,0.0012741994276442205,13,0.03137209227298177,0.02498815023622579,0.007069391803574872,4.835271629104273e-05
Channel 16,-0.0005558799784123662,15,0.030548117086823694,0.018322023068717143,0.006053432591301755,3.633504358703456e-05
Channel 17,-0.0003742392262637404,19,0.03598024979556956,0.026395135679930275,0.007265691388977415,5.265021636138606e-05
Channel 18,0.00024477976173739027,14,0.0296325891022036,0.02425955346417364,0.006965565801020566,4.845918979659107e-05
Channel 19,-0.00022024741925064084,14,0.03723147137455035,0.0336476031459024,0.008203365546640282,6.724669736611825e-05
Channel 1,-0.001152499048389792,15,0.038452175354043806,0.040861274041821494,0.009040052438102502,8.03942940271036e-05
Channel 2,-0.001810214352540865,7,0.03927615054020189,0.057759521502252054,0.010747978554337746,0.00011224216700235914
Channel 3,-0.000512850163135222,10,0.042297392889448185,0.040031813500657494,0.008947828060558327,7.980061171148718e-05
Channel 4,-0.00012240799529424036,12,0.04556277603459318,0.046441821889843526,0.009637616083850147,9.286866006237511e-05
Channel 5,-0.0009115931180367587,15,0.03585817939762022,0.026690512605142956,0.007306231943367656,5.255002319743393e-05
Channel 6,-0.0020720553561422105,9,0.037628200167885734,0.05280934621126931,0.010277095524638204,0.00010132527902362102
Channel 7,-0.0025226171949732446,9,0.04364016726689099,0.07478589947350404,0.012229954985485764,0.00014320820143463338
Channel 8,-0.000932284050489173,22,0.03652956658634162,0.036732426129127214,0.008571163996695807,7.259569870745792e-05
Channel 9,-7.473950489502113e-05,21,0.0279541211304001,0.019533038999983654,0.006250286233443017,3.906049200637536e-05
Channel 10,0.0006860642503242742,15,0.014556894955459442,0.005264327218415261,0.003244788812362142,1.0057970281257513e-05
Channel 11,-0.0020413546510579506,7,0.03359987703555733,0.04154909483485682,0.009115820844538007,7.89310608583177e-05
Channel 12,0.016011941677665616,4,0.10766609099132265,0.39127306155762986,0.027974025865349802,0.0005261638468262945
Channel 13,-0.0013601407953016285,7,0.04107668890995474,0.05252172833450956,0.010249071014927115,0.00010319347368597539
Channel 14,0.0009507739082774299,11,0.04061892491764469,0.04265411056235456,0.009236244968855532,8.440425010004799e-05
Channel 15,0.0016701347633929226,7,0.04977420476384559,0.07013691819746451,0.011843725612953427,0.00013748448626703548
Channel 16,-0.0006556725287359557,12,0.04959109916692158,0.051940386183192154,0.01019219173516591,0.0001034508659014453
Channel 17,0.0004724410539129196,10,0.053833045495661334,0.06696200416672526,0.01157255409723586,0.00013370080778402817
Channel 18,0.0012608327190687671,8,0.0465088216187006,0.0631035512899231,0.011234193454798888,0.00012461740343437186
Channel 19,0.001255827832752844,9,0.05838016781927445,0.08565918207881851,0.013088864127862166,0.00016974126061212032
Channel 1,0.0014369803033096712,12,0.08334356419991559,0.17921886891866845,0.018932451976364204,0.0003563728254452369
Channel 2,0.0003637373645390278,10,0.08514410256966842,0.18273836172040514,0.019117445526032246,0.00036534441857044846
Channel 3,0.0010813281988842544,34,0.054779091079768756,0.057042301848850244,0.010681039448373014,0.00011291533302399823
Channel 4,0.0015483695414384507,18,0.049987827960256956,0.0610389041504798,0.011048882672060537,0.00011968036006410526
Channel 5,0.0013131398845900619,8,0.06826787005317142,0.14133354292846012,0.01681270608370111,0.00028094274950041904
Channel 6,0.0002806684587344974,8,0.0938416184235593,0.24582846577443304,0.022173338304117992,0.0004915781567651378
Channel 7,-0.0006555504583380065,10,0.08160406102913742,0.20413986768907214,0.020205933172663525,0.0004078499889747171
Channel 8,-0.0010071132044321214,26,0.05722049903875566,0.035798648917213634,0.008461518648234918,7.058302082788573e-05
Channel 9,-0.00019577230446179717,65,0.04278567448124557,0.027923240853467177,0.007473050361594946,5.580815491174008e-05
Channel 10,-0.000530733476434801,26,0.021118178845236757,0.008943540297140031,0.004229312071044186,1.7605402571271496e-05
Channel 11,-0.00015896807948006958,12,0.0669861308747033,0.12032649399056385,0.01551299416557383,0.0002406277171308341
Channel 12,-0.0007373376249640681,16,0.06021122378851462,0.0977320880204634,0.0139808503332568,0.00019492050926773913
Channel 13,-0.0021273532464132633,7,0.0609436461762107,0.09056400406775428,0.013458380591122714,0.00017660237630048346
Channel 14,-0.0011398647622020345,27,0.039337185739176564,0.0201515669796239,0.006348474931764935,3.90038422831379e-05
Channel 15,-0.0012851285357617557,18,0.020202650860616667,0.010965653968484656,0.004683087436400191,2.0279752583540158e-05
Channel 16,8.505064602067213e-05,20,0.044281036856125056,0.04076369380599426,0.009029251774758999,8.152015399959998e-05
Channel 17,-0.001379977234968397,20,0.04702762080998532,0.06225352278099586,0.011158272516926252,0.0001226027083929607
Channel 18,-0.0008089929485603341,27,0.04199221689457482,0.024931338764683942,0.0070613509705556975,4.920820793854753e-05
Channel 19,-0.0007156090941290846,16,0.04666140961613729,0.03794931892138224,0.008711982428974733,7.538654146716422e-05
Channel 1,-0.0007241540219855387,12,0.07611089312141688,0.13725985007654262,0.01656863603780001,0.0002739953011055274
Channel 2,-0.0006878380785956087,14,0.06576542689520985,0.08787176929118069,0.01325682988434118,0.00017527041735999527
Channel 3,-0.00017746174476939548,27,0.03750612976993638,0.033204267981658646,0.008149143265602668,6.637704329246069e-05
Channel 4,-0.0004579795192569909,17,0.05657962944952161,0.0504276047604362,0.010042669441979677,0.00010064546428081352
Channel 5,-0.0011377895654368958,12,0.0521240599243705,0.07019511151345037,0.01184863802413175,0.00013909565793168363
Channel 6,-0.0006271080556158091,10,0.05679325264593296,0.06722395815335222,0.011595167799851128,0.00013405465179328621
Channel 7,-0.000164888493780613,10,0.05645755905157226,0.06741110993416552,0.011611297079496806,0.0001347950316529498
Channel 8,0.0003918135560673769,21,0.03741457697147437,0.02160746856850814,0.006573806898366903,4.3061419274298114e-05
Channel 9,0.0005080856101141285,41,0.03930666813968923,0.02428057149370209,0.006968582566591586,4.830299200019914e-05
Channel 10,0.00017898381724269324,15,0.018249524493427143,0.006943270286570579,0.0037264648895623796,1.3854505366306392e-05
Channel 11,0.00031222365660440397,10,0.040222196124309315,0.03833790872368825,0.00875647288851947,7.657833383563307e-05
Channel 12,0.00014669619698509152,12,0.040588407318157355,0.05114353716150065,0.010113707249223763,0.0001022655545487914
Channel 13,0.0009797656277903994,16,0.0356750738006962,0.039579114545698034,0.008897091046594727,7.819828840599655e-05
Channel 14,0.00042233115555471344,35,0.04074099531559404,0.02779864608981769,0.007456359177214801,5.541892857468319e-05
Channel 15,0.0006317429232368155,13,0.028289814724760796,0.01996751277062953,0.0063194165506998395,3.953592642019926e-05
Channel 16,0.0002387983122378723,16,0.029296895507842903,0.022178470680405366,0.006660100702002241,4.4299916726883075e-05
Channel 17,0.0009731738263011343,34,0.07058720761420899,0.052487648180398236,0.010245745280885938,0.00010402822906459887
Channel 18,0.00012026795582905792,26,0.0350036866119748,0.019548941887347127,0.0062528300612358124,3.9083419393494954e-05
Channel 19,0.0005285324017706438,34,0.03872683374942984,0.027621152357483497,0.0074325167147452145,5.4962958215245547e-05
Channel 1,0.000424040141126004,4,0.08288580020760554,0.15520817578650814,0.017618636484501755,0.00031023654153173013
Channel 2,0.0005724777450324075,3,0.11950691959240917,0.425244345577665,0.029163139254122318,0.0008501609603867728
Channel 3,-0.0007563806070441661,8,0.0498657575623076,0.04433599847764912,0.009416580958888329,8.809988533258574e-05
Channel 4,-2.6094451312207222e-05,6,0.051818883929497135,0.06975241934732526,0.01181121664751987,0.00013950415777426122
Channel 5,-0.00037112643111603203,4,0.08508306737069377,0.21379799598889362,0.02067839432784343,0.00042745825714991434
Channel 6,-8.45051367309706e-05,2,0.131378265792983,0.46703191686600887,0.030562457913787262,0.0009340566926138836
Channel 7,0.0007081589923531077,2,0.1119690725190371,0.3780036226220346,0.027495585922908957,0.0007555057560856187
Channel 8,-0.0007668786612678091,4,0.0494385111694849,0.07908875143659516,0.01257686379321929,0.0001575893999920824
Channel 9,-0.0002774984358888839,12,0.022521988421654232,0.010638841573582681,0.004612773910258919,2.120067776524458e-05
Channel 10,2.4686834234720733e-05,9,0.01205445179749786,0.004405800173996398,0.0029684339891587275,8.810990908208262e-06
Channel 11,-0.0006167320717901146,2,0.08200078982247279,0.1895480259556365,0.019470389105286853,0.0003787156934628984
Channel 12,-0.000295747960382311,4,0.07925420586861251,0.23092028086582717,0.021490476070381837,0.00046175309487558403
Channel 13,0.00023129098276398685,2,0.06954960923163955,0.19063616930644184,0.019526196214646713,0.00038121884309417575
Channel 14,4.684261146252688e-05,5,0.04321292087406828,0.043068898550795626,0.00928104504361396,8.613560287134262e-05
Channel 15,0.0006001877253669102,6,0.03875735134891717,0.033506437407642954,0.008186139188609361,6.66526495096048e-05
Channel 16,-0.0008262048746711915,8,0.059417766201843886,0.12487152447657873,0.015803260706359224,0.00024906043445822705
Channel 17,-0.0008060632590095495,8,0.07006840842292428,0.1593196367656095,0.01785046984062938,0.00031798953555369397
Channel 18,-0.00023098961427018327,5,0.05432132708745871,0.08827686945155508,0.013287352591961657,0.00017650038270120952
Channel 19,-0.0004579795192569921,8,0.06106571657416005,0.12085009569048046,0.01554670998574814,0.00024149044614090207
Channel 1,0.0017353203558978726,12,0.052581823916680544,0.08119222343769344,0.01274301561151782,0.00015937311013779337
Channel 2,0.001161467415137999,11,0.0477600431976814,0.09589465602385784,0.013848801827151534,0.00019044030549128835
Channel 3,0.002006865956136192,14,0.039154080142252544,0.03477989828093191,0.008340251588643105,6.55322855959654e-05
Channel 4,0.0012016285760633348,10,0.0440674136597137,0.043755112847880986,0.009354690037396321,8.606631446094998e-05
Channel 5,0.0009684741159800849,10,0.03207399706119051,0.03172368123111201,0.007965385267658057,6.250942034890063e-05
Channel 6,0.0012851857634596613,5,0.03396608822940536,0.042538101461109035,0.009223676215165951,8.342450047561868e-05
Channel 7,0.0016557304564348999,9,0.04989627516179494,0.06861725576604952,0.011714713463508147,0.00013449306818773293
Channel 8,0.0020185236791403537,13,0.03564455620120886,0.038534127943569384,0.008778852766001875,7.299381804388846e-05
Channel 9,0.0006689743946113659,14,0.02951051870425426,0.01911909532882141,0.006183703635980853,3.7790663916997173e-05
Channel 10,-0.0005838951347417411,16,0.012023934198010525,0.0034654681379770354,0.0026326671411240105,6.5900027475789965e-06
Channel 11,0.0015455619222856155,7,0.029418965905792245,0.02782662607844738,0.00746011073355448,5.326449050127555e-05
Channel 12,0.001676909670479111,9,0.03930666813968923,0.04678201625052031,0.009672850278022534,9.075200645809427e-05
Channel 13,0.0018643487665303308,11,0.041168241708416736,0.05112530092809028,0.010111903967907357,9.87748055329174e-05
